name,label,function_scope_level,branch_scope_level,loop_scope_level,parameter_block_presence,pipeline_usage_level,decode_activity_profile,network_command_profile,task_registry_profile,credential_runtime_profile,structure_rhythm_profile,layout_variation_profile,identifier_variation_profile,content_encoding_profile,command_surface_profile,extension_import_profile
data_050366.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_019433.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,1
data_066253.ps1,2,1,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_027230.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_020450.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,2,2,0
data_063553.ps1,2,1,1,1,1,1,0,0,0,1,2,0,2,1,2,0
data_032099.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0
data_042056.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_046612.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_041265.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_042317.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_034215.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
data_052616.ps1,1,1,1,1,0,1,0,0,0,1,2,0,0,2,2,0
data_018079.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,1,2,1
data_061945.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,1,2,0
data_067289.ps1,2,1,1,1,1,0,0,0,0,0,2,0,2,1,2,0
data_014587.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_023346.ps1,0,0,1,0,0,1,0,0,0,0,1,0,2,2,2,0
data_065335.ps1,2,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0
data_063732.ps1,2,1,1,0,1,1,1,0,0,1,2,0,2,2,2,0
data_067502.ps1,2,1,0,0,0,0,1,0,0,0,1,0,2,2,1,0
data_042975.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_035953.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_046590.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_030299.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_047430.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_014645.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_046629.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_064517.ps1,2,1,0,0,1,1,0,0,0,0,1,0,2,1,2,0
data_023587.ps1,0,0,1,0,1,1,0,0,0,1,1,0,2,2,2,1
data_048720.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_025739.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,2,0
data_029036.ps1,0,1,1,0,1,0,0,0,0,0,2,0,0,1,2,0
data_049494.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,2,2,0
data_037172.ps1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,2,0
data_040717.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_043015.ps1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
data_056632.ps1,2,0,1,1,1,0,0,0,0,1,2,0,1,2,2,0
data_043319.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_063360.ps1,2,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_023752.ps1,0,0,1,0,1,0,0,0,0,0,1,0,2,1,2,1
data_022004.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_030154.ps1,0,1,0,1,0,1,0,0,0,0,2,0,2,1,2,0
data_034095.ps1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,2,0
data_022438.ps1,0,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_042670.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_015529.ps1,0,1,0,1,1,0,0,0,0,0,2,0,2,0,2,0
data_015125.ps1,0,1,1,0,1,1,0,0,1,0,2,0,1,2,2,1
data_050191.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_015283.ps1,0,1,1,1,1,1,1,1,1,2,2,0,1,2,2,1
data_062870.ps1,2,1,0,1,0,0,0,0,0,0,2,0,1,1,1,0
data_048352.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_066862.ps1,2,1,0,0,0,1,0,0,0,0,1,0,1,2,2,0
data_059951.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_064918.ps1,2,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_029149.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_016591.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_019906.ps1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,1
data_025205.ps1,0,1,0,1,0,1,0,0,0,1,2,0,2,2,2,0
data_059901.ps1,2,1,1,0,1,1,0,1,0,1,2,0,2,0,2,0
data_016307.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0
data_041688.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_034074.ps1,0,1,1,0,1,1,0,1,0,1,2,0,2,2,2,1
data_031071.ps1,0,1,1,0,0,1,0,0,0,0,2,0,2,1,2,0
data_049880.ps1,1,1,1,1,0,0,0,0,2,1,2,0,2,2,1,0
data_037551.ps1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0
data_033584.ps1,0,1,0,0,0,0,0,0,1,0,1,0,1,2,1,0
data_063936.ps1,2,1,0,1,0,0,0,0,0,1,2,0,0,1,1,0
data_020629.ps1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0
data_018135.ps1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,2,0
data_015898.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,0,2,0
data_027937.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,1,2,0
data_014282.ps1,0,1,1,1,1,1,1,0,1,1,2,0,1,2,2,1
data_014258.ps1,0,1,1,0,1,0,0,0,0,1,2,0,1,2,2,1
data_025116.ps1,0,0,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_020530.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_057711.ps1,2,1,0,0,0,0,1,0,0,1,1,0,2,2,1,0
data_033206.ps1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,2,0
data_028721.ps1,0,0,0,1,0,1,0,0,0,0,1,0,2,1,2,0
data_025531.ps1,0,1,1,1,1,1,0,0,0,1,2,0,0,1,2,0
data_033909.ps1,0,1,1,0,0,0,0,0,0,1,2,0,1,2,1,0
data_045639.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_020971.ps1,0,1,0,1,0,1,0,0,0,0,2,0,1,1,2,0
data_027521.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_057991.ps1,2,1,1,1,1,1,0,0,0,1,2,0,0,1,2,0
data_016285.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_036447.ps1,0,1,1,0,1,0,0,0,0,1,2,0,2,2,2,0
data_060846.ps1,2,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_035038.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,1,2,0
data_035384.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_020710.ps1,0,0,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_067264.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,1
data_024403.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0
data_035800.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_049743.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_020411.ps1,0,0,0,0,1,1,0,1,0,2,0,0,2,1,2,0
data_016551.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0
data_045950.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_020852.ps1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,2,1
data_049158.ps1,1,0,1,1,0,0,1,0,0,0,2,0,0,2,1,0
data_058314.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_027489.ps1,0,0,1,1,0,1,0,0,0,0,2,0,2,1,2,0
data_037128.ps1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0
data_042890.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_035253.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,0,2,0
data_032658.ps1,0,1,1,0,0,0,0,0,0,0,2,0,1,2,1,0
data_061971.ps1,2,0,1,0,0,1,0,0,0,0,1,0,1,1,2,0
data_037648.ps1,0,1,0,0,1,1,0,0,0,1,1,0,2,0,2,0
data_042143.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_062951.ps1,2,0,1,1,1,0,0,0,0,0,2,0,0,1,2,1
data_034354.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_027565.ps1,0,0,1,0,1,1,0,0,0,0,1,0,2,2,2,0
data_036263.ps1,0,1,1,1,1,1,0,0,2,0,2,0,1,2,2,0
data_030280.ps1,0,1,1,1,0,1,0,0,0,1,2,0,1,2,2,0
data_051381.ps1,1,0,1,1,0,1,0,0,0,0,2,0,2,1,2,1
data_045618.ps1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data_059961.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_032489.ps1,0,1,0,1,1,1,0,0,0,1,2,0,1,2,2,0
data_020823.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0
data_044124.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_014781.ps1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,0
data_028939.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_032133.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_047298.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_047432.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_024983.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
data_020519.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_019774.ps1,0,0,1,1,1,1,0,0,0,1,2,0,2,1,2,0
data_047433.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_027171.ps1,0,0,1,0,1,1,0,0,2,0,1,0,2,1,2,0
data_047073.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_023283.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,2,0
data_023369.ps1,0,1,0,1,1,0,0,0,0,0,2,0,2,0,2,0
data_026819.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_032708.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_063039.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_057823.ps1,2,1,1,1,1,0,0,1,0,2,2,0,0,2,2,0
data_024800.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_066874.ps1,2,1,1,0,1,1,0,0,0,0,2,0,1,2,2,0
data_015727.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_030994.ps1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,2,0
data_018666.ps1,0,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_047151.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_040987.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_022535.ps1,0,1,1,1,1,1,0,1,0,1,2,0,1,1,2,0
data_044233.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_017750.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,1,2,0
data_026924.ps1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,2,0
data_026722.ps1,0,0,1,0,1,1,0,0,0,0,1,0,2,1,2,1
data_047075.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_025407.ps1,0,0,0,1,0,1,0,0,0,0,1,0,1,2,2,0
data_014097.ps1,0,1,1,0,1,1,0,0,0,1,2,0,2,1,2,0
data_017137.ps1,0,1,1,0,1,1,0,0,0,1,2,0,2,1,2,0
data_028357.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_031921.ps1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,2,0
data_027140.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_017648.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,1,2,0
data_063617.ps1,2,1,0,1,0,0,0,0,0,0,2,0,1,1,1,0
data_026485.ps1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0
data_015633.ps1,0,1,1,1,1,0,0,0,0,0,2,0,1,1,2,0
data_035008.ps1,0,1,1,0,1,0,0,0,0,1,2,0,2,0,2,0
data_064629.ps1,2,0,1,0,0,1,0,0,0,1,1,0,2,1,2,0
data_032474.ps1,0,1,1,1,0,1,0,0,0,1,2,0,1,1,2,0
data_037481.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0
data_020171.ps1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,2,0
data_021521.ps1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,2,0
data_049840.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_048816.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_023879.ps1,0,0,1,1,1,1,0,0,0,0,2,0,1,2,2,1
data_066945.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_033446.ps1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,2,0
data_049865.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_029352.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_037017.ps1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,2,0
data_067390.ps1,2,0,1,1,0,0,0,0,0,1,2,0,1,1,1,0
data_040759.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_065563.ps1,2,0,1,0,0,1,0,0,0,1,1,0,0,2,2,0
data_021345.ps1,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,0
data_020304.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_067269.ps1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
data_067405.ps1,2,0,0,1,0,1,0,0,0,1,1,0,0,1,2,0
data_030376.ps1,0,1,1,1,1,0,0,0,0,0,2,0,2,0,2,0
data_067373.ps1,2,1,0,1,1,1,0,0,0,1,2,0,2,1,2,1
data_045555.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_036360.ps1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,2,0
data_032322.ps1,0,1,1,0,0,1,0,0,0,0,2,0,2,0,2,0
data_066061.ps1,2,1,1,1,0,1,0,0,0,1,2,0,1,1,2,0
data_067230.ps1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
data_051021.ps1,1,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_044728.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_032745.ps1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,2,0
data_034644.ps1,0,1,1,1,0,1,0,0,0,1,2,0,1,2,2,1
data_019432.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,1
data_036669.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,0,2,0
data_065330.ps1,2,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_016539.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0
data_025929.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_066277.ps1,2,1,0,1,0,1,0,0,0,0,2,0,2,2,2,0
data_061903.ps1,2,0,1,1,1,1,0,0,0,0,2,0,0,2,2,1
data_066609.ps1,2,1,0,0,0,0,0,0,0,0,1,0,2,2,1,0
data_015171.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_021927.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,0
data_028289.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_047858.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_048762.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_065711.ps1,2,0,1,1,0,0,1,0,0,0,2,0,0,2,1,0
data_056768.ps1,2,1,1,1,1,1,0,0,0,1,2,0,0,2,2,0
data_031073.ps1,0,1,1,1,1,0,0,0,0,0,2,0,1,1,2,0
data_029892.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_067066.ps1,2,0,0,1,1,1,0,0,0,0,1,0,1,2,2,1
data_032681.ps1,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,0
data_060785.ps1,2,1,1,1,1,0,0,0,0,1,2,0,1,1,2,0
data_016643.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_046814.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_019347.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_047008.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_061800.ps1,2,1,0,1,1,1,0,0,0,1,2,0,1,0,2,0
data_049472.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_021896.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_023833.ps1,0,0,0,1,0,1,0,0,0,1,1,0,2,0,2,1
data_051282.ps1,1,1,1,1,1,0,0,0,0,1,2,0,0,2,2,0
data_044547.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_049091.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_031015.ps1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0
data_022461.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_033675.ps1,0,1,1,0,1,1,0,0,1,0,2,0,1,2,2,0
data_051242.ps1,1,1,1,1,1,1,0,0,0,1,2,0,0,2,2,0
data_014162.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_057766.ps1,2,1,0,0,1,0,0,0,0,0,1,0,2,1,2,1
data_065842.ps1,2,1,1,0,0,0,0,0,1,0,2,0,1,1,1,0
data_023557.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
data_043537.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_057481.ps1,2,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0
data_023067.ps1,0,1,0,1,1,0,0,0,0,0,2,0,2,0,2,0
data_015431.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_029261.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_037252.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_027975.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,2,2,0
data_015619.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_021710.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_021736.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_057051.ps1,2,1,1,1,1,1,0,1,0,2,2,0,1,2,2,1
data_021531.ps1,0,1,1,1,1,1,0,0,2,0,2,0,2,2,2,0
data_031069.ps1,0,1,1,0,0,1,0,0,0,0,2,0,2,1,2,0
data_027493.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_062821.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,1,2,0
data_063619.ps1,2,1,0,1,0,0,0,0,0,0,2,0,1,2,1,0
data_017384.ps1,0,1,1,0,1,1,0,0,0,1,2,0,1,2,2,0
data_016839.ps1,0,0,0,1,0,1,0,0,0,0,1,0,2,1,2,1
data_045812.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_019105.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_029078.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_045809.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_033715.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_042701.ps1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
data_063363.ps1,2,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_041779.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_016096.ps1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0
data_062963.ps1,2,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0
data_036436.ps1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0
data_021999.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,2,0
data_045752.ps1,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0
data_030370.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,1
data_019017.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_041622.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_031833.ps1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0
data_037284.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_032994.ps1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0
data_032284.ps1,0,1,1,0,1,1,0,0,0,1,2,0,1,2,2,0
data_041070.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_052025.ps1,1,1,1,1,1,1,0,0,0,0,2,0,0,1,2,0
data_048873.ps1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0
data_020397.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,2,0
data_062845.ps1,2,1,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_044772.ps1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
data_051365.ps1,1,1,1,1,1,0,0,0,0,0,2,0,0,1,2,0
data_022329.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,0,2,0
data_046768.ps1,1,0,0,0,0,1,0,0,0,1,0,1,2,0,2,0
data_061796.ps1,2,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_017471.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_028472.ps1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
data_032509.ps1,0,1,1,1,0,1,0,0,0,1,2,0,1,2,2,0
data_046754.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_051001.ps1,1,1,1,1,1,1,1,0,0,1,2,0,0,2,2,0
data_032394.ps1,0,1,0,1,0,1,0,0,0,0,2,0,2,2,2,0
data_046947.ps1,1,1,1,0,0,0,0,0,1,0,2,0,1,1,1,1
data_050551.ps1,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0
data_065253.ps1,2,0,1,0,0,1,0,0,0,0,1,0,2,1,2,1
data_026448.ps1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,2,1
data_024028.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_035621.ps1,0,1,0,1,1,0,0,0,0,0,2,0,2,0,2,0
data_050287.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_030184.ps1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,2,0
data_023518.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_043886.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_041551.ps1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0
data_033194.ps1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,2,0
data_015651.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,0
data_050098.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_050437.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_024720.ps1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0
data_020256.ps1,0,0,1,0,1,1,0,0,0,0,1,0,1,2,2,1
data_045354.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_019469.ps1,0,1,1,1,1,1,0,0,0,0,2,0,0,2,2,1
data_045911.ps1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0
data_030044.ps1,0,1,1,0,1,1,0,0,0,1,2,0,2,2,2,0
data_024258.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_063934.ps1,2,1,0,1,0,0,0,0,0,1,2,0,0,1,1,0
data_027428.ps1,0,1,1,0,0,1,0,0,0,0,2,0,2,2,2,0
data_057861.ps1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0
data_035817.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_014541.ps1,0,0,1,0,1,1,0,0,1,1,1,0,2,2,2,0
data_062092.ps1,2,1,1,1,1,1,0,0,0,1,2,0,1,2,2,1
data_026693.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,1,2,1
data_019997.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,2,2,0
data_017390.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_064848.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_063922.ps1,2,1,1,0,1,1,0,0,0,1,2,0,1,2,2,0
data_045231.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_028226.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_030029.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,0
data_067993.ps1,2,1,1,1,1,1,0,1,0,1,2,0,1,2,2,0
data_063543.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_025005.ps1,0,0,0,0,1,1,0,1,0,1,0,0,2,1,2,0
data_056727.ps1,2,0,1,1,0,1,0,0,0,1,2,0,0,1,2,0
data_044023.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_020643.ps1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
data_046250.ps1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0
data_037225.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_030087.ps1,0,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_017586.ps1,0,1,1,1,1,0,0,0,0,0,2,0,1,2,2,0
data_045697.ps1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
data_052560.ps1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,2,0
data_016563.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_063590.ps1,2,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1
data_044266.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_065367.ps1,2,1,1,1,0,1,0,0,1,1,2,0,1,2,2,1
data_057804.ps1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
